,Day,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
2302,2021-04-01,United Kingdom,2021-04-02 04:20:36,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
2303,2021-04-01,United Kingdom,2021-04-02 04:20:36,52.1307,-3.7837,209532,5509,0.0,204023.0,"Wales, United Kingdom",6675.970177786275,2.6291926770135348
2304,2021-04-02,United Kingdom,2021-04-03 04:20:44,18.2206,-63.0686,25,0,22.0,3.0,"Anguilla, United Kingdom",166.6444474070124,0.0
2305,2021-04-02,United Kingdom,2021-04-03 04:20:44,32.3078,-64.7505,1292,12,743.0,537.0,"Bermuda, United Kingdom",2074.735439114865,0.9287925696594428
2306,2021-04-02,United Kingdom,2021-04-03 04:20:44,18.4207,-64.64,166,1,131.0,34.0,"British Virgin Islands, United Kingdom",548.9962628567649,0.6024096385542169
2307,2021-04-02,United Kingdom,2021-04-03 04:20:44,19.3133,-81.2546,501,2,477.0,22.0,"Cayman Islands, United Kingdom",762.3250152160683,0.3992015968063872
2308,2021-04-02,United Kingdom,2021-04-03 04:20:44,49.3723,-2.3644,4050,86,3956.0,8.0,"Channel Islands, United Kingdom",2375.3805007654005,2.123456790123457
2309,2021-04-02,United Kingdom,2021-04-03 04:20:44,52.3555,-1.1743,3807387,111577,0.0,3695810.0,"England, United Kingdom",6801.674610377083,2.9305400265326327
2310,2021-04-02,United Kingdom,2021-04-03 04:20:44,-51.7963,-59.5236,54,0,54.0,0.0,"Falkland Islands (Malvinas), United Kingdom",1550.387596899225,0.0
2311,2021-04-02,United Kingdom,2021-04-03 04:20:44,36.1408,-5.3536,4275,94,4169.0,12.0,"Gibraltar, United Kingdom",12688.848653943189,2.198830409356725
2312,2021-04-02,United Kingdom,2021-04-03 04:20:44,54.2361,-4.5481,1570,29,1344.0,197.0,"Isle of Man, United Kingdom",1846.3637218929346,1.8471337579617837
2313,2021-04-02,United Kingdom,2021-04-03 04:20:44,16.742498,-62.187366000000004,20,1,19.0,0.0,"Montserrat, United Kingdom",400.0800160032006,5.0
2314,2021-04-02,United Kingdom,2021-04-03 04:20:44,54.7877,-6.4923,117503,2116,0.0,115387.0,"Northern Ireland, United Kingdom",6244.844812925171,1.800805085827596
2315,2021-04-02,United Kingdom,2021-03-14 23:25:24,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2316,2021-04-02,United Kingdom,2021-04-03 04:20:44,56.4907,-4.2026,219246,7614,0.0,211632.0,"Scotland, United Kingdom",4013.0690242161327,3.4728113625790207
2317,2021-04-02,United Kingdom,2021-04-03 04:20:44,21.69400000000001,-71.7979,2344,17,2271.0,56.0,"Turks and Caicos Islands, United Kingdom",6054.031716514282,0.7252559726962458
2318,2021-04-02,United Kingdom,2021-04-03 04:20:44,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
2319,2021-04-02,United Kingdom,2021-04-03 04:20:44,52.1307,-3.7837,209532,5509,0.0,204023.0,"Wales, United Kingdom",6675.970177786275,2.6291926770135348
2320,2021-04-03,United Kingdom,2021-04-04 04:20:49,18.2206,-63.0686,25,0,22.0,3.0,"Anguilla, United Kingdom",166.6444474070124,0.0
2321,2021-04-03,United Kingdom,2021-04-04 04:20:49,32.3078,-64.7505,1292,12,743.0,537.0,"Bermuda, United Kingdom",2074.735439114865,0.9287925696594428
2322,2021-04-03,United Kingdom,2021-04-04 04:20:49,18.4207,-64.64,166,1,131.0,34.0,"British Virgin Islands, United Kingdom",548.9962628567649,0.6024096385542169
2323,2021-04-03,United Kingdom,2021-04-04 04:20:49,19.3133,-81.2546,501,2,477.0,22.0,"Cayman Islands, United Kingdom",762.3250152160683,0.3992015968063872
2324,2021-04-03,United Kingdom,2021-04-04 04:20:49,49.3723,-2.3644,4050,86,3956.0,8.0,"Channel Islands, United Kingdom",2375.3805007654005,2.123456790123457
2325,2021-04-03,United Kingdom,2021-04-04 04:20:49,52.3555,-1.1743,3810234,111585,0.0,3698649.0,"England, United Kingdom",6806.760609676797,2.92856029314735
2326,2021-04-03,United Kingdom,2021-04-04 04:20:49,-51.7963,-59.5236,54,0,54.0,0.0,"Falkland Islands (Malvinas), United Kingdom",1550.387596899225,0.0
2327,2021-04-03,United Kingdom,2021-04-04 04:20:49,36.1408,-5.3536,4275,94,4169.0,12.0,"Gibraltar, United Kingdom",12688.848653943189,2.198830409356725
2328,2021-04-03,United Kingdom,2021-04-04 04:20:49,54.2361,-4.5481,1571,29,1376.0,166.0,"Isle of Man, United Kingdom",1847.5397497412741,1.8459579885423296
2329,2021-04-03,United Kingdom,2021-04-04 04:20:49,16.742498,-62.187366000000004,20,1,19.0,0.0,"Montserrat, United Kingdom",400.0800160032006,5.0
2330,2021-04-03,United Kingdom,2021-04-04 04:20:49,54.7877,-6.4923,117587,2116,0.0,115471.0,"Northern Ireland, United Kingdom",6249.309098639455,1.7995186542730064
2331,2021-04-03,United Kingdom,2021-03-14 23:25:24,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2332,2021-04-03,United Kingdom,2021-04-04 04:20:49,56.4907,-4.2026,219643,7614,0.0,212029.0,"Scotland, United Kingdom",4020.3356945435908,3.4665343307093783
2333,2021-04-03,United Kingdom,2021-04-04 04:20:49,21.69400000000001,-71.7979,2344,17,2271.0,56.0,"Turks and Caicos Islands, United Kingdom",6054.031716514282,0.7252559726962458
2334,2021-04-03,United Kingdom,2021-04-04 04:20:49,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
2335,2021-04-03,United Kingdom,2021-04-04 04:20:49,52.1307,-3.7837,209627,5511,0.0,204116.0,"Wales, United Kingdom",6678.997005034092,2.628955239544524
2336,2021-04-04,United Kingdom,2021-04-05 04:20:35,18.2206,-63.0686,25,0,22.0,3.0,"Anguilla, United Kingdom",166.6444474070124,0.0
2337,2021-04-04,United Kingdom,2021-04-05 04:20:35,32.3078,-64.7505,1400,12,758.0,630.0,"Bermuda, United Kingdom",2248.1653365021757,0.8571428571428571
2338,2021-04-04,United Kingdom,2021-04-05 04:20:35,18.4207,-64.64,166,1,131.0,34.0,"British Virgin Islands, United Kingdom",548.9962628567649,0.6024096385542169
2339,2021-04-04,United Kingdom,2021-04-05 04:20:35,19.3133,-81.2546,501,2,477.0,22.0,"Cayman Islands, United Kingdom",762.3250152160683,0.3992015968063872
2340,2021-04-04,United Kingdom,2021-04-05 04:20:35,49.3723,-2.3644,4050,86,3956.0,8.0,"Channel Islands, United Kingdom",2375.3805007654005,2.123456790123457
2341,2021-04-04,United Kingdom,2021-04-05 04:20:35,52.3555,-1.1743,3812188,111595,0.0,3700593.0,"England, United Kingdom",6810.251316607476,2.9273215276896103
2342,2021-04-04,United Kingdom,2021-04-05 04:20:35,-51.7963,-59.5236,54,0,54.0,0.0,"Falkland Islands (Malvinas), United Kingdom",1550.387596899225,0.0
2343,2021-04-04,United Kingdom,2021-04-05 04:20:35,36.1408,-5.3536,4275,94,4170.0,11.0,"Gibraltar, United Kingdom",12688.848653943189,2.198830409356725
2344,2021-04-04,United Kingdom,2021-04-05 04:20:35,54.2361,-4.5481,1571,29,1392.0,150.0,"Isle of Man, United Kingdom",1847.5397497412741,1.8459579885423296
2345,2021-04-04,United Kingdom,2021-04-05 04:20:35,16.742498,-62.187366000000004,20,1,19.0,0.0,"Montserrat, United Kingdom",400.0800160032006,5.0
2346,2021-04-04,United Kingdom,2021-04-05 04:20:35,54.7877,-6.4923,117587,2116,0.0,115471.0,"Northern Ireland, United Kingdom",6249.309098639455,1.7995186542730064
2347,2021-04-04,United Kingdom,2021-03-14 23:25:24,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2348,2021-04-04,United Kingdom,2021-04-05 04:20:35,56.4907,-4.2026,219986,7614,0.0,212372.0,"Scotland, United Kingdom",4026.613951274872,3.461129344594656
2349,2021-04-04,United Kingdom,2021-04-05 04:20:35,21.69400000000001,-71.7979,2344,17,2271.0,56.0,"Turks and Caicos Islands, United Kingdom",6054.031716514282,0.7252559726962458
2350,2021-04-04,United Kingdom,2021-04-05 04:20:35,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
2351,2021-04-04,United Kingdom,2021-04-05 04:20:35,52.1307,-3.7837,209627,5511,0.0,204116.0,"Wales, United Kingdom",6678.997005034092,2.628955239544524
2352,2021-04-05,United Kingdom,2021-04-06 04:20:32,18.2206,-63.0686,25,0,22.0,3.0,"Anguilla, United Kingdom",166.6444474070124,0.0
2353,2021-04-05,United Kingdom,2021-04-06 04:20:32,32.3078,-64.7505,1469,14,799.0,656.0,"Bermuda, United Kingdom",2358.967770944069,0.9530292716133424
2354,2021-04-05,United Kingdom,2021-04-06 04:20:32,18.4207,-64.64,166,1,131.0,34.0,"British Virgin Islands, United Kingdom",548.9962628567649,0.6024096385542169
2355,2021-04-05,United Kingdom,2021-04-06 04:20:32,19.3133,-81.2546,501,2,477.0,22.0,"Cayman Islands, United Kingdom",762.3250152160683,0.3992015968063872
2356,2021-04-05,United Kingdom,2021-04-06 04:20:32,49.3723,-2.3644,4050,86,3956.0,8.0,"Channel Islands, United Kingdom",2375.3805007654005,2.123456790123457
2357,2021-04-05,United Kingdom,2021-04-06 04:20:32,52.3555,-1.1743,3814424,111611,0.0,3702813.0,"England, United Kingdom",6814.245800075743,2.926025004037307
2358,2021-04-05,United Kingdom,2021-04-06 04:20:32,-51.7963,-59.5236,54,0,54.0,0.0,"Falkland Islands (Malvinas), United Kingdom",1550.387596899225,0.0
2359,2021-04-05,United Kingdom,2021-04-06 04:20:32,36.1408,-5.3536,4275,94,4171.0,10.0,"Gibraltar, United Kingdom",12688.848653943189,2.198830409356725
2360,2021-04-05,United Kingdom,2021-04-06 04:20:32,54.2361,-4.5481,1571,29,1392.0,150.0,"Isle of Man, United Kingdom",1847.5397497412741,1.8459579885423296
2361,2021-04-05,United Kingdom,2021-04-06 04:20:32,16.742498,-62.187366000000004,20,1,19.0,0.0,"Montserrat, United Kingdom",400.0800160032006,5.0
2362,2021-04-05,United Kingdom,2021-04-06 04:20:32,54.7877,-6.4923,117676,2118,0.0,115558.0,"Northern Ireland, United Kingdom",6254.039115646258,1.7998572351201605
2363,2021-04-05,United Kingdom,2021-03-14 23:25:24,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2364,2021-04-05,United Kingdom,2021-04-06 04:20:32,56.4907,-4.2026,220234,7614,0.0,212620.0,"Scotland, United Kingdom",4031.1533322350956,3.457231853392301
2365,2021-04-05,United Kingdom,2021-04-06 04:20:32,21.69400000000001,-71.7979,2344,17,2271.0,56.0,"Turks and Caicos Islands, United Kingdom",6054.031716514282,0.7252559726962458
2366,2021-04-05,United Kingdom,2021-04-06 04:20:32,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
2367,2021-04-05,United Kingdom,2021-04-06 04:20:32,52.1307,-3.7837,209816,5519,0.0,204297.0,"Wales, United Kingdom",6685.0187981902745,2.630399969497083
2368,2021-04-06,United Kingdom,2021-04-07 04:20:53,18.2206,-63.0686,25,0,22.0,3.0,"Anguilla, United Kingdom",166.6444474070124,0.0
2369,2021-04-06,United Kingdom,2021-04-07 04:20:53,32.3078,-64.7505,1469,14,799.0,656.0,"Bermuda, United Kingdom",2358.967770944069,0.9530292716133424
2370,2021-04-06,United Kingdom,2021-04-07 04:20:53,18.4207,-64.64,178,1,159.0,18.0,"British Virgin Islands, United Kingdom",588.6827396897841,0.5617977528089888
2371,2021-04-06,United Kingdom,2021-04-07 04:20:53,19.3133,-81.2546,512,2,481.0,29.0,"Cayman Islands, United Kingdom",779.0626902008521,0.390625
2372,2021-04-06,United Kingdom,2021-04-07 04:20:53,49.3723,-2.3644,4051,86,3956.0,9.0,"Channel Islands, United Kingdom",2375.9670144692927,2.122932609232288
2373,2021-04-06,United Kingdom,2021-04-07 04:20:53,52.3555,-1.1743,3816361,111626,0.0,3704735.0,"England, United Kingdom",6817.706137498839,2.9249329400441937
2374,2021-04-06,United Kingdom,2021-04-07 04:20:53,-51.7963,-59.5236,54,0,54.0,0.0,"Falkland Islands (Malvinas), United Kingdom",1550.387596899225,0.0
2375,2021-04-06,United Kingdom,2021-04-07 04:20:53,36.1408,-5.3536,4275,94,4171.0,10.0,"Gibraltar, United Kingdom",12688.848653943189,2.198830409356725
2376,2021-04-06,United Kingdom,2021-04-07 04:20:53,54.2361,-4.5481,1572,29,1409.0,134.0,"Isle of Man, United Kingdom",1848.7157775896133,1.8447837150127224
2377,2021-04-06,United Kingdom,2021-04-07 04:20:53,16.742498,-62.187366000000004,20,1,19.0,0.0,"Montserrat, United Kingdom",400.0800160032006,5.0
2378,2021-04-06,United Kingdom,2021-04-07 04:20:53,54.7877,-6.4923,117733,2121,0.0,115612.0,"Northern Ireland, United Kingdom",6257.068452380952,1.801533979428028
2379,2021-04-06,United Kingdom,2021-03-14 23:25:24,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2380,2021-04-06,United Kingdom,2021-04-07 04:20:53,56.4907,-4.2026,220493,7614,0.0,212879.0,"Scotland, United Kingdom",4035.8940567056543,3.453170848961192
2381,2021-04-06,United Kingdom,2021-04-07 04:20:53,21.69400000000001,-71.7979,2344,17,2271.0,56.0,"Turks and Caicos Islands, United Kingdom",6054.031716514282,0.7252559726962458
2382,2021-04-06,United Kingdom,2021-04-07 04:20:53,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
2383,2021-04-06,United Kingdom,2021-04-07 04:20:53,52.1307,-3.7837,209942,5521,0.0,204421.0,"Wales, United Kingdom",6689.0333269610655,2.629773937563708
2384,2021-04-07,United Kingdom,2021-04-08 04:21:13,18.2206,-63.0686,25,0,22.0,3.0,"Anguilla, United Kingdom",166.6444474070124,0.0
2385,2021-04-07,United Kingdom,2021-04-08 04:21:13,32.3078,-64.7505,1497,14,813.0,670.0,"Bermuda, United Kingdom",2403.9310776741117,0.9352037408149632
2386,2021-04-07,United Kingdom,2021-04-08 04:21:13,18.4207,-64.64,178,1,159.0,18.0,"British Virgin Islands, United Kingdom",588.6827396897841,0.5617977528089888
2387,2021-04-07,United Kingdom,2021-04-08 04:21:13,19.3133,-81.2546,513,2,487.0,24.0,"Cayman Islands, United Kingdom",780.5842970176508,0.3898635477582846
2388,2021-04-07,United Kingdom,2021-04-08 04:21:13,49.3723,-2.3644,4051,86,3956.0,9.0,"Channel Islands, United Kingdom",2375.9670144692927,2.122932609232288
2389,2021-04-07,United Kingdom,2021-04-08 04:21:13,52.3555,-1.1743,3818665,111666,0.0,3706999.0,"England, United Kingdom",6821.822098997449,2.924215661756137
2390,2021-04-07,United Kingdom,2021-04-08 04:21:13,-51.7963,-59.5236,60,0,54.0,6.0,"Falkland Islands (Malvinas), United Kingdom",1722.652885443583,0.0
2391,2021-04-07,United Kingdom,2021-04-08 04:21:13,36.1408,-5.3536,4275,94,4171.0,10.0,"Gibraltar, United Kingdom",12688.848653943189,2.198830409356725
2392,2021-04-07,United Kingdom,2021-04-08 04:21:13,54.2361,-4.5481,1572,29,1430.0,113.0,"Isle of Man, United Kingdom",1848.7157775896133,1.8447837150127224
2393,2021-04-07,United Kingdom,2021-04-08 04:21:13,16.742498,-62.187366000000004,20,1,19.0,0.0,"Montserrat, United Kingdom",400.0800160032006,5.0
2394,2021-04-07,United Kingdom,2021-04-08 04:21:13,54.7877,-6.4923,117821,2121,0.0,115700.0,"Northern Ireland, United Kingdom",6261.745323129252,1.8001884214189319
2395,2021-04-07,United Kingdom,2021-03-14 23:25:24,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2396,2021-04-07,United Kingdom,2021-04-08 04:21:13,56.4907,-4.2026,220782,7619,0.0,213163.0,"Scotland, United Kingdom",4041.183899840756,3.450915382594596
2397,2021-04-07,United Kingdom,2021-04-08 04:21:13,21.69400000000001,-71.7979,2344,17,2276.0,51.0,"Turks and Caicos Islands, United Kingdom",6054.031716514282,0.7252559726962458
2398,2021-04-07,United Kingdom,2021-04-08 04:21:13,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
2399,2021-04-07,United Kingdom,2021-04-08 04:21:13,52.1307,-3.7837,210023,5521,0.0,204502.0,"Wales, United Kingdom",6691.6140954565735,2.6287597072701563
2400,2021-04-08,United Kingdom,2021-04-09 04:21:13,18.2206,-63.0686,25,0,22.0,3.0,"Anguilla, United Kingdom",166.6444474070124,0.0
2401,2021-04-08,United Kingdom,2021-04-09 04:21:13,32.3078,-64.7505,1586,14,835.0,737.0,"Bermuda, United Kingdom",2546.850159780322,0.8827238335435057
2402,2021-04-08,United Kingdom,2021-04-09 04:21:13,18.4207,-64.64,178,1,159.0,18.0,"British Virgin Islands, United Kingdom",588.6827396897841,0.5617977528089888
2403,2021-04-08,United Kingdom,2021-04-09 04:21:13,19.3133,-81.2546,515,2,487.0,26.0,"Cayman Islands, United Kingdom",783.6275106512477,0.3883495145631068
2404,2021-04-08,United Kingdom,2021-04-09 04:21:13,49.3723,-2.3644,4051,86,3956.0,9.0,"Channel Islands, United Kingdom",2375.9670144692927,2.122932609232288
2405,2021-04-08,United Kingdom,2021-04-09 04:21:13,52.3555,-1.1743,3821151,111710,0.0,3709441.0,"England, United Kingdom",6826.263192871385,2.9234646838086222
2406,2021-04-08,United Kingdom,2021-04-09 04:21:13,-51.7963,-59.5236,60,0,54.0,6.0,"Falkland Islands (Malvinas), United Kingdom",1722.652885443583,0.0
2407,2021-04-08,United Kingdom,2021-04-09 04:21:13,36.1408,-5.3536,4276,94,4178.0,4.0,"Gibraltar, United Kingdom",12691.816805675106,2.198316183348924
2408,2021-04-08,United Kingdom,2021-04-09 04:21:13,54.2361,-4.5481,1574,29,1445.0,100.0,"Isle of Man, United Kingdom",1851.0678332862922,1.842439644218552
2409,2021-04-08,United Kingdom,2021-04-09 04:21:13,16.742498,-62.187366000000004,20,1,19.0,0.0,"Montserrat, United Kingdom",400.0800160032006,5.0
2410,2021-04-08,United Kingdom,2021-04-09 04:21:13,54.7877,-6.4923,117919,2123,0.0,115796.0,"Northern Ireland, United Kingdom",6266.953656462585,1.8003884022082954
2411,2021-04-08,United Kingdom,2021-03-14 23:25:24,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2412,2021-04-08,United Kingdom,2021-04-09 04:21:13,56.4907,-4.2026,221146,7620,0.0,213526.0,"Scotland, United Kingdom",4047.846539637216,3.445687464390041
2413,2021-04-08,United Kingdom,2021-04-09 04:21:13,21.69400000000001,-71.7979,2344,17,2276.0,51.0,"Turks and Caicos Islands, United Kingdom",6054.031716514282,0.7252559726962458
2414,2021-04-08,United Kingdom,2021-04-09 04:21:13,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
2415,2021-04-08,United Kingdom,2021-04-09 04:21:13,52.1307,-3.7837,210105,5527,0.0,204578.0,"Wales, United Kingdom",6694.226725291532,2.6305894671711765
2416,2021-04-09,United Kingdom,2021-04-10 04:20:59,18.2206,-63.0686,25,0,22.0,3.0,"Anguilla, United Kingdom",166.6444474070124,0.0
2417,2021-04-09,United Kingdom,2021-04-10 04:20:59,32.3078,-64.7505,1657,14,864.0,779.0,"Bermuda, United Kingdom",2660.8642589886467,0.8449004224502112
2418,2021-04-09,United Kingdom,2021-04-10 04:20:59,18.4207,-64.64,178,1,159.0,18.0,"British Virgin Islands, United Kingdom",588.6827396897841,0.5617977528089888
2419,2021-04-09,United Kingdom,2021-04-10 04:20:59,19.3133,-81.2546,516,2,487.0,27.0,"Cayman Islands, United Kingdom",785.1491174680463,0.3875968992248062
2420,2021-04-09,United Kingdom,2021-04-10 04:20:59,49.3723,-2.3644,4051,86,3956.0,9.0,"Channel Islands, United Kingdom",2375.9670144692927,2.122932609232288
2421,2021-04-09,United Kingdom,2021-04-10 04:20:59,52.3555,-1.1743,3815779,111761,0.0,3704018.0,"England, United Kingdom",6816.666428474449,2.9289170048894335
2422,2021-04-09,United Kingdom,2021-04-10 04:20:59,-51.7963,-59.5236,60,0,54.0,6.0,"Falkland Islands (Malvinas), United Kingdom",1722.652885443583,0.0
2423,2021-04-09,United Kingdom,2021-04-10 04:20:59,36.1408,-5.3536,4277,94,4178.0,5.0,"Gibraltar, United Kingdom",12694.784957407022,2.1978021978021984
2424,2021-04-09,United Kingdom,2021-04-10 04:20:59,54.2361,-4.5481,1574,29,1445.0,100.0,"Isle of Man, United Kingdom",1851.0678332862922,1.842439644218552
2425,2021-04-09,United Kingdom,2021-04-10 04:20:59,16.742498,-62.187366000000004,20,1,19.0,0.0,"Montserrat, United Kingdom",400.0800160032006,5.0
2426,2021-04-09,United Kingdom,2021-04-10 04:20:59,54.7877,-6.4923,118032,2125,0.0,115907.0,"Northern Ireland, United Kingdom",6272.959183673469,1.8003592246170532
2427,2021-04-09,United Kingdom,2021-03-14 23:25:24,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2428,2021-04-09,United Kingdom,2021-04-10 04:20:59,56.4907,-4.2026,221431,7626,0.0,213805.0,"Scotland, United Kingdom",4053.0631669503773,3.443962227511053
2429,2021-04-09,United Kingdom,2021-04-10 04:20:59,21.69400000000001,-71.7979,2344,17,2279.0,48.0,"Turks and Caicos Islands, United Kingdom",6054.031716514282,0.7252559726962458
2430,2021-04-09,United Kingdom,2021-04-10 04:20:59,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
2431,2021-04-09,United Kingdom,2021-04-10 04:20:59,52.1307,-3.7837,210219,5528,0.0,204691.0,"Wales, United Kingdom",6697.858917988912,2.6296386149682003
2432,2021-04-10,United Kingdom,2021-04-11 04:20:56,18.2206,-63.0686,25,0,22.0,3.0,"Anguilla, United Kingdom",166.6444474070124,0.0
2433,2021-04-10,United Kingdom,2021-04-11 04:20:56,32.3078,-64.7505,1773,14,888.0,871.0,"Bermuda, United Kingdom",2847.140815441684,0.7896221094190637
2434,2021-04-10,United Kingdom,2021-04-11 04:20:56,18.4207,-64.64,178,1,159.0,18.0,"British Virgin Islands, United Kingdom",588.6827396897841,0.5617977528089888
2435,2021-04-10,United Kingdom,2021-04-11 04:20:56,19.3133,-81.2546,516,2,487.0,27.0,"Cayman Islands, United Kingdom",785.1491174680463,0.3875968992248062
2436,2021-04-10,United Kingdom,2021-04-11 04:20:56,49.3723,-2.3644,4051,86,3956.0,9.0,"Channel Islands, United Kingdom",2375.9670144692927,2.122932609232288
2437,2021-04-10,United Kingdom,2021-04-11 04:20:56,52.3555,-1.1743,3817811,111794,0.0,3706017.0,"England, United Kingdom",6820.296477851697,2.9282224814167077
2438,2021-04-10,United Kingdom,2021-04-11 04:20:56,-51.7963,-59.5236,60,0,54.0,6.0,"Falkland Islands (Malvinas), United Kingdom",1722.652885443583,0.0
2439,2021-04-10,United Kingdom,2021-04-11 04:20:56,36.1408,-5.3536,4277,94,4180.0,3.0,"Gibraltar, United Kingdom",12694.784957407022,2.1978021978021984
2440,2021-04-10,United Kingdom,2021-04-11 04:20:56,54.2361,-4.5481,1574,29,1445.0,100.0,"Isle of Man, United Kingdom",1851.0678332862922,1.842439644218552
2441,2021-04-10,United Kingdom,2021-04-11 04:20:56,16.742498,-62.187366000000004,20,1,19.0,0.0,"Montserrat, United Kingdom",400.0800160032006,5.0
2442,2021-04-10,United Kingdom,2021-04-11 04:20:56,54.7877,-6.4923,118178,2128,0.0,116050.0,"Northern Ireland, United Kingdom",6280.718537414966,1.8006735602227149
2443,2021-04-10,United Kingdom,2021-03-14 23:25:24,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2444,2021-04-10,United Kingdom,2021-04-11 04:20:56,56.4907,-4.2026,221712,7630,0.0,214082.0,"Scotland, United Kingdom",4058.206578441601,3.441401457746987
2445,2021-04-10,United Kingdom,2021-04-11 04:20:56,21.69400000000001,-71.7979,2357,17,2280.0,60.0,"Turks and Caicos Islands, United Kingdom",6087.607830983005,0.7212558336868902
2446,2021-04-10,United Kingdom,2021-04-11 04:20:56,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
2447,2021-04-10,United Kingdom,2021-04-11 04:20:56,52.1307,-3.7837,210344,5528,0.0,204816.0,"Wales, United Kingdom",6701.841585420251,2.6280759137413
2448,2021-04-11,United Kingdom,2021-04-12 04:21:00,18.2206,-63.0686,25,0,22.0,3.0,"Anguilla, United Kingdom",166.6444474070124,0.0
2449,2021-04-11,United Kingdom,2021-04-12 04:21:00,32.3078,-64.7505,1773,14,888.0,871.0,"Bermuda, United Kingdom",2847.140815441684,0.7896221094190637
2450,2021-04-11,United Kingdom,2021-04-12 04:21:00,18.4207,-64.64,178,1,159.0,18.0,"British Virgin Islands, United Kingdom",588.6827396897841,0.5617977528089888
2451,2021-04-11,United Kingdom,2021-04-12 04:21:00,19.3133,-81.2546,516,2,487.0,27.0,"Cayman Islands, United Kingdom",785.1491174680463,0.3875968992248062
2452,2021-04-11,United Kingdom,2021-04-12 04:21:00,49.3723,-2.3644,4051,86,3956.0,9.0,"Channel Islands, United Kingdom",2375.9670144692927,2.122932609232288
2453,2021-04-11,United Kingdom,2021-04-12 04:21:00,52.3555,-1.1743,3819149,111797,0.0,3707352.0,"England, United Kingdom",6822.6867367428185,2.92727515998983
2454,2021-04-11,United Kingdom,2021-04-12 04:21:00,-51.7963,-59.5236,60,0,54.0,6.0,"Falkland Islands (Malvinas), United Kingdom",1722.652885443583,0.0
2455,2021-04-11,United Kingdom,2021-04-12 04:21:00,36.1408,-5.3536,4277,94,4180.0,3.0,"Gibraltar, United Kingdom",12694.784957407022,2.1978021978021984
2456,2021-04-11,United Kingdom,2021-04-12 04:21:00,54.2361,-4.5481,1574,29,1445.0,100.0,"Isle of Man, United Kingdom",1851.0678332862922,1.842439644218552
2457,2021-04-11,United Kingdom,2021-04-12 04:21:00,16.742498,-62.187366000000004,20,1,19.0,0.0,"Montserrat, United Kingdom",400.0800160032006,5.0
2458,2021-04-11,United Kingdom,2021-04-12 04:21:00,54.7877,-6.4923,118267,2129,0.0,116138.0,"Northern Ireland, United Kingdom",6285.448554421769,1.8001640356143302
2459,2021-04-11,United Kingdom,2021-03-14 23:25:24,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2460,2021-04-11,United Kingdom,2021-04-12 04:21:00,56.4907,-4.2026,221962,7630,0.0,214332.0,"Scotland, United Kingdom",4062.782567312796,3.437525342175688
2461,2021-04-11,United Kingdom,2021-04-12 04:21:00,21.69400000000001,-71.7979,2357,17,2280.0,60.0,"Turks and Caicos Islands, United Kingdom",6087.607830983005,0.7212558336868902
2462,2021-04-11,United Kingdom,2021-04-12 04:21:00,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
2463,2021-04-11,United Kingdom,2021-04-12 04:21:00,52.1307,-3.7837,210397,5531,0.0,204866.0,"Wales, United Kingdom",6703.530236411138,2.628839764825544
2464,2021-04-12,United Kingdom,2021-04-13 04:20:37,18.2206,-63.0686,25,0,22.0,3.0,"Anguilla, United Kingdom",166.6444474070124,0.0
2465,2021-04-12,United Kingdom,2021-04-13 04:20:37,32.3078,-64.7505,1891,16,998.0,877.0,"Bermuda, United Kingdom",3036.629036661153,0.8461131676361714
